region,zone,woreda,year,mcv1_vaccinated,mcv2_vaccinated,denominator,mcv1_coverage,mcv2_coverage,mcv1_coverage_raw,mcv2_coverage_raw,mcv1_coverage_capped,mcv2_coverage_capped,dropout_raw,dropout_capped,flag_mcv1_gt_100,flag_mcv2_gt_100,flag_mcv2_gt_mcv1,flag_missing_denominator,geo_id,mcv1_coverage_model,mcv2_coverage_model,dropout_model,vaccination_quality_flag,vaccination_anomaly_score
Amhara,awi,guangua,2022,3127,2808,4585,0.682006543,0.612431843,0.682006543,0.612431843,0.682006543,0.612431843,0.102014710436583,0.102014710436583,FALSE,FALSE,FALSE,FALSE,Amhara__awi__guangua,0.682006543,0.612431843,0.102014710436583,ok,0
Amhara,awi,guangua,2023,3178,2869,4651,0.683293915,0.61685659,0.683293915,0.61685659,0.683293915,0.61685659,0.09723096246217851,0.09723096246217851,FALSE,FALSE,FALSE,FALSE,Amhara__awi__guangua,0.683293915,0.61685659,0.09723096246217851,ok,0
Amhara,awi,guangua,2024,3844,3656,4717,0.81492474,0.7750689,0.81492474,0.7750689,0.81492474,0.7750689,0.048907387447827494,0.048907387447827494,FALSE,FALSE,FALSE,FALSE,Amhara__awi__guangua,0.81492474,0.7750689,0.048907387447827494,ok,0
Amhara,awi,jawi,2020,4350,3115,4558,0.95436595,0.683413778,0.95436595,0.683413778,0.95436595,0.683413778,0.2839080459649676,0.2839080459649676,FALSE,FALSE,FALSE,FALSE,Amhara__awi__jawi,0.95436595,0.683413778,0.2839080459649676,ok,0
Amhara,awi,jawi,2021,4368,3378,4617,0.946068876,0.731643925,0.946068876,0.731643925,0.946068876,0.731643925,0.2266483513405424,0.2266483513405424,FALSE,FALSE,FALSE,FALSE,Amhara__awi__jawi,0.946068876,0.731643925,0.2266483513405424,ok,0
Amhara,awi,jawi,2022,3266.076341,4264,4558,0.716559092,0.935498025,0.716559092,0.935498025,0.716559092,0.935498025,-0.30554204872192176,-0.30554204872192176,FALSE,FALSE,TRUE,FALSE,Amhara__awi__jawi,0.716559092,0.716559092,0,mcv2_above_mcv1_adjusted,1
Amhara,awi,jawi,2023,3735,2865,4763,0.784169641,0.601511652,0.784169641,0.601511652,0.784169641,0.601511652,0.2329317273327086,0.2329317273327086,FALSE,FALSE,FALSE,FALSE,Amhara__awi__jawi,0.784169641,0.601511652,0.2329317273327086,ok,0
Amhara,awi,jawi,2024,3770,3542,4830,0.780538302,0.733333333,0.780538302,0.733333333,0.780538302,0.733333333,0.060477453674015774,0.060477453674015774,FALSE,FALSE,FALSE,FALSE,Amhara__awi__jawi,0.780538302,0.733333333,0.060477453674015774,ok,0
Amhara,awi,zigem,2020,3394,2955,3438,0.987201862,0.859511344,0.987201862,0.859511344,0.987201862,0.859511344,0.12934590473857926,0.12934590473857926,FALSE,FALSE,FALSE,FALSE,Amhara__awi__zigem,0.987201862,0.859511344,0.12934590473857926,ok,0
Amhara,awi,zigem,2021,3394,2961,3471,0.977816191,0.85306828,0.977816191,0.85306828,0.977816191,0.85306828,0.12757807873115892,0.12757807873115892,FALSE,FALSE,FALSE,FALSE,Amhara__awi__zigem,0.977816191,0.85306828,0.12757807873115892,ok,0
Amhara,awi,zigem,2022,2867.476001,3390,3438,0.83405352,0.986038394,0.83405352,0.986038394,0.83405352,0.986038394,-0.18222436612940623,-0.18222436612940623,FALSE,FALSE,TRUE,FALSE,Amhara__awi__zigem,0.83405352,0.83405352,0,mcv2_above_mcv1_adjusted,1
Amhara,awi,zigem,2023,2959,2738,3592,0.823775056,0.762249443,0.823775056,0.762249443,0.823775056,0.762249443,0.07468739500167633,0.07468739500167633,FALSE,FALSE,FALSE,FALSE,Amhara__awi__zigem,0.823775056,0.762249443,0.07468739500167633,ok,0
Amhara,awi,zigem,2024,3396,3235,3643,0.932198737,0.888004392,0.932198737,0.888004392,0.932198737,0.888004392,0.047408715809062474,0.047408715809062474,FALSE,FALSE,FALSE,FALSE,Amhara__awi__zigem,0.932198737,0.888004392,0.047408715809062474,ok,0
Amhara,central gondar,alefa,2020,6435,5962,7284,0.883443163,0.818506315,0.883443163,0.818506315,0.883443163,0.818506315,0.0735042736416536,0.0735042736416536,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__alefa,0.883443163,0.818506315,0.0735042736416536,ok,0
Amhara,central gondar,alefa,2021,7219,7071,7371,0.979378646,0.959299959,0.979378646,0.959299959,0.979378646,0.959299959,0.02050145475603931,0.02050145475603931,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__alefa,0.979378646,0.959299959,0.02050145475603931,ok,0
Amhara,central gondar,alefa,2022,4381.932103,7274,7284,0.60158321,0.998627128,0.60158321,0.998627128,0.60158321,0.998627128,-0.6599983367221967,-0.6599983367221967,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__alefa,0.60158321,0.60158321,0,mcv2_above_mcv1_adjusted,1
Amhara,central gondar,alefa,2023,6717,6110,7611,0.882538431,0.802785442,0.882538431,0.802785442,0.882538431,0.802785442,0.09036772360114927,0.09036772360114927,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__alefa,0.882538431,0.802785442,0.09036772360114927,ok,0
Amhara,central gondar,alefa,2024,6700,4312.635756,7718,0.868100544,0.558776335,0.868100544,0.558776335,0.868100544,0.558776335,0.3563230217259258,0.3563230217259258,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__alefa,0.868100544,0.558776335,0.3563230217259258,ok,0
Amhara,central gondar,east belesa,2020,3894,3092,4565,0.853012048,0.677327492,0.853012048,0.677327492,0.853012048,0.677327492,0.20595788349287183,0.20595788349287183,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east belesa,0.853012048,0.677327492,0.20595788349287183,ok,0
Amhara,central gondar,east belesa,2021,4521,4001,4632,0.976036269,0.863773748,0.976036269,0.863773748,0.976036269,0.863773748,0.11501880059746018,0.11501880059746018,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east belesa,0.976036269,0.863773748,0.11501880059746018,ok,0
Amhara,central gondar,east belesa,2022,4409,3605,4703,0.937486711,0.766532001,0.937486711,0.766532001,0.937486711,0.766532001,0.18235427552636538,0.18235427552636538,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east belesa,0.937486711,0.766532001,0.18235427552636538,ok,0
Amhara,central gondar,east belesa,2023,4132,3555,4770,0.866247379,0.745283019,0.866247379,0.745283019,0.866247379,0.745283019,0.1396418193376144,0.1396418193376144,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east belesa,0.866247379,0.745283019,0.1396418193376144,ok,0
Amhara,central gondar,east belesa,2024,4516,4617,4837,0.933636552,0.954517263,0.933636552,0.954517263,0.933636552,0.954517263,-0.02236492450436966,-0.02236492450436966,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__east belesa,0.933636552,0.933636552,0,mcv2_above_mcv1_adjusted,1
Amhara,central gondar,east dembia,2020,5289,4209,6595,0.80197119,0.638210766,0.80197119,0.638210766,0.80197119,0.638210766,0.20419739018305622,0.20419739018305622,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east dembia,0.80197119,0.638210766,0.20419739018305622,ok,0
Amhara,central gondar,east dembia,2021,5660,4126.409767,6675,0.847940075,0.618188729,0.847940075,0.618188729,0.847940075,0.618188729,0.2709523382297977,0.2709523382297977,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east dembia,0.847940075,0.618188729,0.2709523382297977,ok,0
Amhara,central gondar,east dembia,2022,6073,6152,6794,0.89387695,0.905504857,0.89387695,0.905504857,0.89387695,0.905504857,-0.01300839785610318,-0.01300839785610318,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__east dembia,0.89387695,0.89387695,0,mcv2_above_mcv1_adjusted,1
Amhara,central gondar,east dembia,2023,6806,4287.085079,6891,0.98766507,0.62212815,0.98766507,0.62212815,0.98766507,0.62212815,0.37010210354001893,0.37010210354001893,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east dembia,0.98766507,0.62212815,0.37010210354001893,ok,0
Amhara,central gondar,east dembia,2024,6432,6305,6988,0.920435031,0.902261019,0.920435031,0.902261019,0.920435031,0.902261019,0.019745024241694706,0.019745024241694706,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__east dembia,0.920435031,0.902261019,0.019745024241694706,ok,0
Amhara,central gondar,gonder zuria,2020,6307,5486,7565,0.833707865,0.725181758,0.833707865,0.725181758,0.833707865,0.725181758,0.13017282378642317,0.13017282378642317,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__gonder zuria,0.833707865,0.725181758,0.13017282378642317,ok,0
Amhara,central gondar,gonder zuria,2021,6321,5113,7659,0.825303564,0.667580624,0.825303564,0.667580624,0.825303564,0.667580624,0.19110900143889367,0.19110900143889367,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__gonder zuria,0.825303564,0.667580624,0.19110900143889367,ok,0
Amhara,central gondar,gonder zuria,2022,6940,5968,7793,0.890542795,0.765815475,0.890542795,0.765815475,0.890542795,0.765815475,0.14005763754452696,0.14005763754452696,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__gonder zuria,0.890542795,0.765815475,0.14005763754452696,ok,0
Amhara,central gondar,gonder zuria,2023,5960,4601,7905,0.753953194,0.582036686,0.753953194,0.582036686,0.753953194,0.582036686,0.22802013356813236,0.22802013356813236,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__gonder zuria,0.753953194,0.582036686,0.22802013356813236,ok,0
Amhara,central gondar,gonder zuria,2024,6598,5775,8016,0.823103792,0.720434132,0.823103792,0.720434132,0.823103792,0.720434132,0.12473476734997231,0.12473476734997231,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__gonder zuria,0.823103792,0.720434132,0.12473476734997231,ok,0
Amhara,central gondar,kinfaz begela,2020,2054,1183,2280,0.900877193,0.518859649,0.900877193,0.518859649,0.900877193,0.518859649,0.42405063305892793,0.42405063305892793,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__kinfaz begela,0.900877193,0.518859649,0.42405063305892793,ok,0
Amhara,central gondar,kinfaz begela,2021,2492,2118,2492,1,0.849919743,1,0.849919743,1,0.849919743,0.15008025700000005,0.15008025700000005,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__kinfaz begela,1,0.849919743,0.15008025700000005,ok,0
Amhara,central gondar,kinfaz begela,2022,2280,2280,2280,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__kinfaz begela,1,1,0,ok,0
Amhara,central gondar,kinfaz begela,2023,2280,2280,2280,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__kinfaz begela,1,1,0,ok,0
Amhara,central gondar,kinfaz begela,2024,2280,2369,2280,1,1.039035088,1,1.039035088,1,1,-0.03903508800000011,0,FALSE,TRUE,TRUE,FALSE,Amhara__central gondar__kinfaz begela,1,1,0,coverage_above_100_adjusted,2
Amhara,central gondar,lay armacho,2020,2678,2467,4592,0.583188153,0.537238676,0.583188153,0.537238676,0.583188153,0.537238676,0.0787901413353986,0.0787901413353986,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__lay armacho,0.583188153,0.537238676,0.0787901413353986,ok,0
Amhara,central gondar,lay armacho,2021,2648,2131,4658,0.568484328,0.457492486,0.568484328,0.457492486,0.568484328,0.457492486,0.19524169186947235,0.19524169186947235,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__lay armacho,0.568484328,0.457492486,0.19524169186947235,ok,0
Amhara,central gondar,lay armacho,2022,3128,3073,4730,0.661310782,0.649682875,0.661310782,0.649682875,0.661310782,0.649682875,0.017583120246178065,0.017583120246178065,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__lay armacho,0.661310782,0.649682875,0.017583120246178065,ok,0
Amhara,central gondar,lay armacho,2023,3218,3011,4798,0.670696123,0.627553147,0.670696123,0.627553147,0.670696123,0.627553147,0.06432566779575681,0.06432566779575681,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__lay armacho,0.670696123,0.627553147,0.06432566779575681,ok,0
Amhara,central gondar,lay armacho,2024,3012,2851,4865,0.619116136,0.58602261,0.619116136,0.58602261,0.619116136,0.58602261,0.05345285654128071,0.05345285654128071,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__lay armacho,0.619116136,0.58602261,0.05345285654128071,ok,0
Amhara,central gondar,tach armacho,2020,3543,2878,3778,0.937797777,0.761778719,0.937797777,0.761778719,0.937797777,0.761778719,0.18769404483243934,0.18769404483243934,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tach armacho,0.937797777,0.761778719,0.18769404483243934,ok,0
Amhara,central gondar,tach armacho,2021,3060.434533,2988.671244,3306,0.925721274,0.90401429,0.925721274,0.90401429,0.925721274,0.90401429,0.023448725452970456,0.023448725452970456,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tach armacho,0.925721274,0.90401429,0.023448725452970456,ok,0
Amhara,central gondar,tach armacho,2022,3073.914243,3016.645347,3306,0.929798622,0.912475907,0.929798622,0.912475907,0.929798622,0.912475907,0.01863060945685068,0.01863060945685068,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tach armacho,0.929798622,0.912475907,0.01863060945685068,ok,0
Amhara,central gondar,tach armacho,2023,3080.347872,3028.84847,3306,0.931744668,0.916167111,0.931744668,0.916167111,0.931744668,0.916167111,0.016718697230044106,0.016718697230044106,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tach armacho,0.931744668,0.916167111,0.016718697230044106,ok,0
Amhara,central gondar,tach armacho,2024,3087.506824,3042.365078,3306,0.93391011,0.920255619,0.93391011,0.920255619,0.93391011,0.920255619,0.014620776511349734,0.014620776511349734,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tach armacho,0.93391011,0.920255619,0.014620776511349734,ok,0
Amhara,central gondar,takusa,2020,5160,3619,5655,0.912466844,0.639964633,0.912466844,0.639964633,0.912466844,0.639964633,0.29864341131062516,0.29864341131062516,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__takusa,0.912466844,0.639964633,0.29864341131062516,ok,0
Amhara,central gondar,takusa,2021,3987.105682,3839.788667,5648,0.705932309,0.679849268,0.705932309,0.679849268,0.705932309,0.679849268,0.036948359874544326,0.036948359874544326,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__takusa,0.705932309,0.679849268,0.036948359874544326,ok,0
Amhara,central gondar,takusa,2022,4007.137034,4964,5648,0.709478937,0.878895184,0.709478937,0.878895184,0.709478937,0.878895184,-0.23878967812119845,-0.23878967812119845,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__takusa,0.709478937,0.709478937,0,mcv2_above_mcv1_adjusted,1
Amhara,central gondar,takusa,2023,5412,4719,5909,0.915891014,0.798612286,0.915891014,0.798612286,0.915891014,0.798612286,0.1280487811402416,0.1280487811402416,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__takusa,0.915891014,0.798612286,0.1280487811402416,ok,0
Amhara,central gondar,takusa,2024,5043,4630,5992,0.841622163,0.772696929,0.841622163,0.772696929,0.841622163,0.772696929,0.08189569741641899,0.08189569741641899,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__takusa,0.841622163,0.772696929,0.08189569741641899,ok,0
Amhara,central gondar,tegede,2020,2519,1985,2991,0.842193246,0.66365764,0.842193246,0.66365764,0.842193246,0.66365764,0.21198888360593662,0.21198888360593662,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tegede,0.842193246,0.66365764,0.21198888360593662,ok,0
Amhara,central gondar,tegede,2021,2802,2969.97299,3023,0.926893814,0.982458813,0.926893814,0.982458813,0.926893814,0.982458813,-0.05994753461586917,-0.05994753461586917,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__tegede,0.926893814,0.926893814,0,mcv2_above_mcv1_adjusted,1
Amhara,central gondar,tegede,2022,2978,2943,3081,0.966569296,0.955209348,0.966569296,0.955209348,0.966569296,0.955209348,0.011752854189566512,0.011752854189566512,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tegede,0.966569296,0.955209348,0.011752854189566512,ok,0
Amhara,central gondar,tegede,2023,3023,3016.954366,3023,1,0.998000121,1,0.998000121,1,0.998000121,0.001999878999999982,0.001999878999999982,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tegede,1,0.998000121,0.001999878999999982,ok,0
Amhara,central gondar,tegede,2024,2914,2705,3169,0.919532976,0.853581571,0.919532976,0.853581571,0.919532976,0.853581571,0.07172271872933893,0.07172271872933893,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__tegede,0.919532976,0.853581571,0.07172271872933893,ok,0
Amhara,central gondar,wegera,2020,6742,4998,7767,0.868031415,0.643491696,0.868031415,0.643491696,0.868031415,0.643491696,0.2586769500732874,0.2586769500732874,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__wegera,0.868031415,0.643491696,0.2586769500732874,ok,0
Amhara,central gondar,wegera,2021,6780,5328,7875,0.860952381,0.676571429,0.860952381,0.676571429,0.860952381,0.676571429,0.2141592915810753,0.2141592915810753,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__wegera,0.860952381,0.676571429,0.2141592915810753,ok,0
Amhara,central gondar,wegera,2022,4400.075917,4253.840496,7767,0.566509066,0.547681279,0.566509066,0.547681279,0.566509066,0.547681279,0.03323474968006953,0.03323474968006953,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__wegera,0.566509066,0.547681279,0.03323474968006953,ok,0
Amhara,central gondar,wegera,2023,7546,6926,8116,0.929768359,0.853376047,0.929768359,0.853376047,0.929768359,0.853376047,0.0821627357615855,0.0821627357615855,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__wegera,0.929768359,0.853376047,0.0821627357615855,ok,0
Amhara,central gondar,wegera,2024,8107,7601,8229,0.985174383,0.92368453,0.985174383,0.92368453,0.985174383,0.92368453,0.0624151968027777,0.0624151968027777,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__wegera,0.985174383,0.92368453,0.0624151968027777,ok,0
Amhara,central gondar,west belesa,2020,4575,4198,5247,0.871926815,0.800076234,0.871926815,0.800076234,0.871926815,0.800076234,0.08240437128889076,0.08240437128889076,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west belesa,0.871926815,0.800076234,0.08240437128889076,ok,0
Amhara,central gondar,west belesa,2021,4533,3783.295607,5284,0.857872824,0.715990842,0.857872824,0.715990842,0.857872824,0.715990842,0.16538812983776255,0.16538812983776255,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west belesa,0.857872824,0.715990842,0.16538812983776255,ok,0
Amhara,central gondar,west belesa,2022,3912.828137,4988,5284,0.740504946,0.943981832,0.740504946,0.943981832,0.740504946,0.943981832,-0.274781265269226,-0.274781265269226,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__west belesa,0.740504946,0.740504946,0,mcv2_above_mcv1_adjusted,1
Amhara,central gondar,west belesa,2023,5039,4991,5483,0.919022433,0.910268101,0.919022433,0.910268101,0.919022433,0.910268101,0.009525700010850525,0.009525700010850525,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west belesa,0.919022433,0.910268101,0.009525700010850525,ok,0
Amhara,central gondar,west belesa,2024,5481,5228,5559,0.985968699,0.940456917,0.985968699,0.940456917,0.985968699,0.940456917,0.04615945926697207,0.04615945926697207,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west belesa,0.985968699,0.940456917,0.04615945926697207,ok,0
Amhara,central gondar,west dembiya,2020,3602,2400,4131,0.871943839,0.58097313,0.871943839,0.58097313,0.871943839,0.58097313,0.33370349784649384,0.33370349784649384,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west dembiya,0.871943839,0.58097313,0.33370349784649384,ok,0
Amhara,central gondar,west dembiya,2021,3581,2932,4180,0.856698565,0.701435407,0.856698565,0.701435407,0.856698565,0.701435407,0.18123429213401335,0.18123429213401335,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west dembiya,0.856698565,0.701435407,0.18123429213401335,ok,0
Amhara,central gondar,west dembiya,2022,4133,3659,4256,0.971099624,0.859727444,0.971099624,0.859727444,0.971099624,0.859727444,0.11468666782225016,0.11468666782225016,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west dembiya,0.971099624,0.859727444,0.11468666782225016,ok,0
Amhara,central gondar,west dembiya,2023,2946,2445,4317,0.682418346,0.566365532,0.682418346,0.566365532,0.682418346,0.566365532,0.17006109914870315,0.17006109914870315,FALSE,FALSE,FALSE,FALSE,Amhara__central gondar__west dembiya,0.682418346,0.566365532,0.17006109914870315,ok,0
Amhara,central gondar,west dembiya,2024,3562.736984,4155,4256,0.837109254,0.976268797,0.837109254,0.976268797,0.837109254,0.976268797,-0.1662382088539186,-0.1662382088539186,FALSE,FALSE,TRUE,FALSE,Amhara__central gondar__west dembiya,0.837109254,0.837109254,0,mcv2_above_mcv1_adjusted,1
Amhara,east gojam,aneded,2020,3070,2577,3398,0.903472631,0.758387287,0.903472631,0.758387287,0.903472631,0.758387287,0.16058631885662505,0.16058631885662505,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__aneded,0.903472631,0.758387287,0.16058631885662505,ok,0
Amhara,east gojam,aneded,2021,3077,2732,3423,0.898919077,0.798130295,0.898919077,0.798130295,0.898919077,0.798130295,0.1121221971797134,0.1121221971797134,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__aneded,0.898919077,0.798130295,0.1121221971797134,ok,0
Amhara,east gojam,aneded,2022,3286,3062,3500,0.938857143,0.874857143,0.938857143,0.874857143,0.938857143,0.874857143,0.06816798538220213,0.06816798538220213,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__aneded,0.938857143,0.874857143,0.06816798538220213,ok,0
Amhara,east gojam,aneded,2023,1841,1522,3064,0.600848564,0.496736292,0.600848564,0.496736292,0.600848564,0.496736292,0.17327539456347932,0.17327539456347932,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__aneded,0.600848564,0.496736292,0.17327539456347932,ok,0
Amhara,east gojam,aneded,2024,3079.673215,2614,3500,0.879906633,0.746857143,0.879906633,0.746857143,0.879906633,0.746857143,0.15120864533816974,0.15120864533816974,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__aneded,0.879906633,0.746857143,0.15120864533816974,ok,0
Amhara,east gojam,awabel,2020,3430,2763,4748,0.722409436,0.581929233,0.722409436,0.581929233,0.722409436,0.581929233,0.1944606423994716,0.1944606423994716,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__awabel,0.722409436,0.581929233,0.1944606423994716,ok,0
Amhara,east gojam,awabel,2021,3317,2784,4814,0.68903199,0.578313253,0.68903199,0.578313253,0.68903199,0.578313253,0.16068736808576914,0.16068736808576914,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__awabel,0.68903199,0.578313253,0.16068736808576914,ok,0
Amhara,east gojam,awabel,2022,4220,3746,4890,0.862985685,0.76605317,0.862985685,0.76605317,0.862985685,0.76605317,0.11232227449983716,0.11232227449983716,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__awabel,0.862985685,0.76605317,0.11232227449983716,ok,0
Amhara,east gojam,awabel,2023,3305,2752,4961,0.666196331,0.55472687,0.666196331,0.55472687,0.666196331,0.55472687,0.16732223792448356,0.16732223792448356,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__awabel,0.666196331,0.55472687,0.16732223792448356,ok,0
Amhara,east gojam,awabel,2024,4728,3349.470559,5030,0.939960239,0.66589872,0.939960239,0.66589872,0.939960239,0.66589872,0.2915671404266707,0.2915671404266707,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__awabel,0.939960239,0.66589872,0.2915671404266707,ok,0
Amhara,east gojam,baso liben,2020,4579,3312,5363,0.853813164,0.617564796,0.853813164,0.617564796,0.853813164,0.617564796,0.2766979685499437,0.2766979685499437,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__baso liben,0.853813164,0.617564796,0.2766979685499437,ok,0
Amhara,east gojam,baso liben,2021,4820,4256,5414,0.890284448,0.786110085,0.890284448,0.786110085,0.890284448,0.786110085,0.1170124483630202,0.1170124483630202,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__baso liben,0.890284448,0.786110085,0.1170124483630202,ok,0
Amhara,east gojam,baso liben,2022,3811.718037,5035,5363,0.710743621,0.938840201,0.710743621,0.938840201,0.710743621,0.938840201,-0.3209266650597206,-0.3209266650597206,FALSE,FALSE,TRUE,FALSE,Amhara__east gojam__baso liben,0.710743621,0.710743621,0,mcv2_above_mcv1_adjusted,1
Amhara,east gojam,baso liben,2023,2347,1923,5604,0.418807994,0.343147752,0.418807994,0.343147752,0.418807994,0.343147752,0.18065615528819165,0.18065615528819165,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__baso liben,0.418807994,0.343147752,0.18065615528819165,ok,0
Amhara,east gojam,baso liben,2024,3712.591426,3621.516531,5524,0.672083893,0.655596765,0.672083893,0.655596765,0.672083893,0.655596765,0.024531354153431665,0.024531354153431665,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__baso liben,0.672083893,0.655596765,0.024531354153431665,ok,0
Amhara,east gojam,bibugn,2020,2947,2631,3040,0.969407895,0.865460526,0.969407895,0.865460526,0.969407895,0.865460526,0.10722768974354187,0.10722768974354187,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__bibugn,0.969407895,0.865460526,0.10722768974354187,ok,0
Amhara,east gojam,bibugn,2021,3006,2699,3078,0.976608187,0.876868096,0.976608187,0.876868096,0.976608187,0.876868096,0.10212907522963446,0.10212907522963446,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__bibugn,0.976608187,0.876868096,0.10212907522963446,ok,0
Amhara,east gojam,bibugn,2022,2997.661408,2912.767696,3040,0.986072831,0.958147268,0.986072831,0.958147268,0.986072831,0.958147268,0.02831998014962034,0.02831998014962034,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__bibugn,0.986072831,0.958147268,0.02831998014962034,ok,0
Amhara,east gojam,bibugn,2023,2994,2839,3177,0.942398489,0.893610324,0.942398489,0.893610324,0.942398489,0.893610324,0.05177020715702787,0.05177020715702787,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__bibugn,0.942398489,0.893610324,0.05177020715702787,ok,0
Amhara,east gojam,bibugn,2024,2889.014988,2834.383566,3132,0.922418579,0.904975596,0.922418579,0.904975596,0.922418579,0.904975596,0.018910051680561417,0.018910051680561417,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__bibugn,0.922418579,0.904975596,0.018910051680561417,ok,0
Amhara,east gojam,debay telatgen,2020,3998,3005,4677,0.854821467,0.64250588,0.854821467,0.64250588,0.854821467,0.64250588,0.24837418712134424,0.24837418712134424,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__debay telatgen,0.854821467,0.64250588,0.24837418712134424,ok,0
Amhara,east gojam,debay telatgen,2021,4499,4043,4716,0.953986429,0.857294317,0.953986429,0.857294317,0.953986429,0.857294317,0.1013558569185893,0.1013558569185893,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__debay telatgen,0.953986429,0.857294317,0.1013558569185893,ok,0
Amhara,east gojam,debay telatgen,2022,3518.653037,4678,4677,0.752331203,1.000213812,0.752331203,1.000213812,0.752331203,1,-0.32948601362211466,-0.3292018143237906,FALSE,TRUE,TRUE,FALSE,Amhara__east gojam__debay telatgen,0.752331203,0.752331203,0,coverage_above_100_adjusted,2
Amhara,east gojam,debay telatgen,2023,2765,2500,4887,0.565786781,0.511561285,0.565786781,0.511561285,0.565786781,0.511561285,0.09584086765717498,0.09584086765717498,FALSE,FALSE,FALSE,FALSE,Amhara__east gojam__debay telatgen,0.565786781,0.511561285,0.09584086765717498,ok,0
